id,date,retweets,favorites,Country,Latitude,Longitude,cleaned_text
1627022250103939072,2023-02-18 19:08:27+00:00,0.0,1.0,India,20.5937,78.9629,earthquake turkeyearthquake turkeyearthquake earthquake earthquakeinturkey magnituderecords wonde
1627021631519424514,2023-02-18 19:06:00+00:00,0.0,5.0,Turkey,38.9637,35.2433,vehicle damaged earthquake turkey collected kahramanmara epicent
1627019925809250305,2023-02-18 18:59:13+00:00,0.0,0.0,Turkey,38.9637,35.2433,saluting true hero loving father tragically lost life recent turkiye earthquake selfles
1627017061745721344,2023-02-18 18:47:50+00:00,0.0,0.0,India,20.5937,78.9629,friend need friend indeed understand turkish turkeyearthquake turkeysyriaearthquake turquia
1627005026441871362,2023-02-18 18:00:01+00:00,4.0,11.0,Turkey,38.9637,35.2433,security camera captured turkey earthquake public swimming pool anl urfa km fr
1627002505556008960,2023-02-18 17:50:00+00:00,2.0,4.0,Turkey,38.9637,35.2433,thanks lot turkey earthquake disaster country world sent aid turkey save th every nat
1626998003834793985,2023-02-18 17:32:06+00:00,0.0,0.0,India,20.5937,78.9629,turkey couple saved hour quake child die childrendieduringearthquake
1626996133208920064,2023-02-18 17:24:40+00:00,0.0,2.0,India,20.5937,78.9629,pray turkey prayforturkeyandsyria turkeyearthquake
1626992600229023744,2023-02-18 17:10:38+00:00,0.0,0.0,France,46.6034,1.8883,thank service proteo rip true hero turkeyearthquake searchrescuedog tiktok
1626989931288489985,2023-02-18 17:00:02+00:00,1.0,2.0,Turkey,38.9637,35.2433,impressive video show turkish city kahramanmara exceeded one million inhabitant
1626986922693341184,2023-02-18 16:48:04+00:00,0.0,0.0,Turkey,38.9637,35.2433,let stand together support difficult period stay strong take care turkeyearthquake
1626986182587428866,2023-02-18 16:45:08+00:00,4.0,30.0,Turkey,38.9637,35.2433,scream tear father seek smell clothes dead son among remains house aft
1626985041577545732,2023-02-18 16:40:36+00:00,0.0,1.0,India,20.5937,78.9629,pakistan diwali soan papdi thing turkey pakistan thing pakistan sent repackaged turkish f
1626983030597496832,2023-02-18 16:32:37+00:00,0.0,0.0,India,20.5937,78.9629,top story february rishisunak ukraine zelensky google layoff indvsaus ravichandranashwin cricket
1626981277151940609,2023-02-18 16:25:38+00:00,0.0,0.0,Canada,56.1304,-106.3468,restinpeaceatsu deepest condolence family friend praying peace dur
1626981034129600516,2023-02-18 16:24:41+00:00,3.0,11.0,United States,37.0902,-95.7129,gentle reminder fun stan twitter million people amp animal turkey amp syria
1626980335694270464,2023-02-18 16:21:54+00:00,0.0,0.0,India,20.5937,78.9629,damaged historical site restored turkey earthquake zone minister turkeyearthquake
1626978040260759555,2023-02-18 16:12:47+00:00,0.0,5.0,India,20.5937,78.9629,sport footballer christian atsu found dead rubble turkey quake christianastu turkeyearthquake
1626976703770927107,2023-02-18 16:07:28+00:00,1.0,9.0,India,20.5937,78.9629,cat refuse leave turkish man rescued rubble leaf internet awe cat turkeyearthquake
1626976417593565186,2023-02-18 16:06:20+00:00,0.0,0.0,India,20.5937,78.9629,way turkish people clapping appreciating ndrf jawan rescue operation really heart warming
1626975721431379971,2023-02-18 16:03:34+00:00,0.0,2.0,India,20.5937,78.9629,good turkey sent aid pakistan flood shahbaz sharif government took good
1626975602409607171,2023-02-18 16:03:06+00:00,0.0,1.0,India,20.5937,78.9629,friend old delhi packing relief material turkeyearthquake syriaearthquake citylibrarydelhi
1626975578191695872,2023-02-18 16:03:00+00:00,4.0,16.0,Turkey,38.9637,35.2433,president pakistan promise continue sending aid necessary turkey
1626975497241432064,2023-02-18 16:02:40+00:00,0.0,1.0,Turkey,38.9637,35.2433,latest radio interview anger neglect scapegoating start program turkeyearthquake
1626972455720845312,2023-02-18 15:50:35+00:00,0.0,0.0,United Kingdom,55.3781,-3.436,reuters news agency dead turkeyearthquake
1626968656239554563,2023-02-18 15:35:29+00:00,4.0,15.0,India,20.5937,78.9629,many thanks huge effort volunteer turkeyearthquake
1626968095431557121,2023-02-18 15:33:16+00:00,4.0,7.0,Turkey,38.9637,35.2433,force turkey earthquake energy equal largest nuclear explosion history
1626966909064482817,2023-02-18 15:28:33+00:00,3.0,7.0,India,20.5937,78.9629,turkeyearthquake two men trapped beneath debris rescued almost day disaster
1626963836497707009,2023-02-18 15:16:20+00:00,0.0,0.0,India,20.5937,78.9629,bad news christian atsu tragic death turkish earthquake thought family friend
1626963583291785216,2023-02-18 15:15:20+00:00,1.0,4.0,India,20.5937,78.9629,new india turkeyearthquake
1626958328726228992,2023-02-18 14:54:27+00:00,0.0,1.0,India,20.5937,78.9629,indie radio association brings important story day right
1626955201516298240,2023-02-18 14:42:02+00:00,0.0,0.0,India,20.5937,78.9629,death toll turkey earthquake exceeds thousand massive rescue operation still underway breakingnews
1626954427348185089,2023-02-18 14:38:57+00:00,0.0,1.0,Canada,56.1304,-106.3468,ghanaian footballer atsu body found turkey quake rubble christainatsu turkey turkeyearthquake
1626951358237790208,2023-02-18 14:26:45+00:00,2.0,6.0,India,20.5937,78.9629,return gift son papadi moment pakistan trolled twitter turkeyearthquake relief aid
1626950502184542208,2023-02-18 14:23:21+00:00,1.0,6.0,India,20.5937,78.9629,former chelsea ghana international footballer christianatsu died turkeyearthquake full story
1626948910450081793,2023-02-18 14:17:02+00:00,0.0,0.0,France,46.6034,1.8883,kolibpositive naseera sadiathesadia please confirm news turkeyearthquake
1626948461236203521,2023-02-18 14:15:15+00:00,0.0,4.0,India,20.5937,78.9629,death toll earthquake turkey syria risen turkeyearthquake syriaearthquake
1626947693288345601,2023-02-18 14:12:11+00:00,0.0,0.0,United Kingdom,55.3781,-3.436,nazimtasadiq director international programme amp partnership show warehouse emergency aid
1626945537273638913,2023-02-18 14:03:37+00:00,2.0,16.0,United States,37.0902,-95.7129,rohingya community chicago show solidarity earthquake victim rkiye sending relief aid
1626942429956829184,2023-02-18 13:51:17+00:00,0.0,0.0,Germany,51.1657,10.4515,elonmusk regional brownie point req remove turkish govt official verified tick say fail
1626942095377436672,2023-02-18 13:49:57+00:00,0.0,0.0,India,20.5937,78.9629,breakingnews death toll earthquake struck last monday risen turkey head
1626941999390593026,2023-02-18 13:49:34+00:00,0.0,0.0,Canada,56.1304,-106.3468,turkey earthquake want kill big dream short turkeyearthquake
1626939226506899461,2023-02-18 13:38:33+00:00,0.0,0.0,Turkey,38.9637,35.2433,turkey painting solidarity people lost displaced two huge earthquake dona
1626937076171280386,2023-02-18 13:30:00+00:00,0.0,3.0,India,20.5937,78.9629,news wrap top story nikkiyadavmurder christianatsu turkeyearthquake karachiattack dnavideos fo
1626935425083535361,2023-02-18 13:23:26+00:00,1.0,2.0,India,20.5937,78.9629,today internationalseries thesiasattv iranrevolution update news ukrainerussiawar turkeyearthquake
1626933743897255936,2023-02-18 13:16:46+00:00,6.0,30.0,Turkey,38.9637,35.2433,lifeless body christianatsu hatayspor player finally found morning hatay fo
1626932575351734272,2023-02-18 13:12:07+00:00,0.0,1.0,India,20.5937,78.9629,news like make stop think life unpredictability shocked saddened
1626932041043562500,2023-02-18 13:10:00+00:00,0.0,1.0,Turkey,38.9637,35.2433,rescue work still going turkey supportturkey turkeyearthquake safeturey
1626929539019337729,2023-02-18 13:00:03+00:00,0.0,0.0,United States,37.0902,-95.7129,ghana christian atsu found dead turkey earthquake ghana christianatsu founddead turkeyearthquake
1626925923038552064,2023-02-18 12:45:41+00:00,30.0,119.0,Turkey,38.9637,35.2433,new miracle turkey rescued day earthquake rescue team managed find couple
1626925507509096450,2023-02-18 12:44:02+00:00,0.0,0.0,India,20.5937,78.9629,back nation first rest fall line aespa firstbank turkeyearthquake
1626925246346567680,2023-02-18 12:43:00+00:00,0.0,0.0,Turkey,38.9637,35.2433,emotional moment still lot work helpturkeysyria safeturkey turkey turkeyearthquake
1626924719248384001,2023-02-18 12:40:54+00:00,0.0,3.0,India,20.5937,78.9629,ndrf rescue team get thunderous welcome adana airport returning turkey turkeyearthquake turkey
1626922580610539522,2023-02-18 12:32:24+00:00,6.0,26.0,India,20.5937,78.9629,hero always wear fashionble wear ndrf uniform recent turkeyearthquake saw india ndrf tea
1626919696388816897,2023-02-18 12:20:56+00:00,0.0,0.0,India,20.5937,78.9629,year old highschoolstudent captured turkey heart filmed farewell message loved one
1626918680734097416,2023-02-18 12:16:54+00:00,0.0,0.0,India,20.5937,78.9629,khalsa aid continues langar service flood affected turkey turkeyfloods turkeyearthquake khalsaaid
1626916230283030528,2023-02-18 12:07:10+00:00,0.0,0.0,United States,37.0902,-95.7129,goal christianatsu sad day ghanafootball ghana christianastu turkeyearthquake
1626914809144053761,2023-02-18 12:01:31+00:00,0.0,0.0,India,20.5937,78.9629,truly sad christianatsu atsu turkeyearthquake
1626914529765654529,2023-02-18 12:00:25+00:00,1.0,4.0,India,20.5937,78.9629,miraculous rescue survivor rubble watch special broadcast turkey amp syria turkeyearthquake
1626913236002930689,2023-02-18 11:55:16+00:00,0.0,0.0,United States,37.0902,-95.7129,body ghana footballer christian atsu found turkey quake rubble report via scmpnews
1626912737812172800,2023-02-18 11:53:17+00:00,0.0,1.0,India,20.5937,78.9629,christian atsu agent confirmed found dead rubble building lived rest pea
1626912626805719040,2023-02-18 11:52:51+00:00,1.0,7.0,India,20.5937,78.9629,last video ever shoot turkish teen film message family trapped debris turkeyearthquake
1626912076978331649,2023-02-18 11:50:40+00:00,1.0,0.0,United Kingdom,55.3781,-3.436,pakistan send back flood aid received turkey turkeyearthquake moot point aid neve
1626908218537676800,2023-02-18 11:35:20+00:00,0.0,3.0,India,20.5937,78.9629,read piece india operationdost indianarmy india turkiyeearthquake turkeyearthquake turkiye
1626905060927246337,2023-02-18 11:22:47+00:00,1.0,1.0,India,20.5937,78.9629,ghana winger christianatsu body found rubble turkeyearthquake agent
1626904305360830465,2023-02-18 11:19:47+00:00,0.0,1.0,Canada,56.1304,-106.3468,humiliating pakistan turkey close ally one first country
1626901140012154881,2023-02-18 11:07:12+00:00,0.0,1.0,India,20.5937,78.9629,christianastu turkeyearthquake football ghanian footballer christian atsu found dead earthquake rubble
1626899430736789505,2023-02-18 11:00:25+00:00,0.0,0.0,India,20.5937,78.9629,christianastu tribute pour news ex chelsea newcastle player tragic demise
1626899037440860160,2023-02-18 10:58:51+00:00,0.0,0.0,India,20.5937,78.9629,bit good old la move mysterious way kill ten thousand innocent men woman chi
1626898816304570368,2023-02-18 10:57:58+00:00,0.0,15.0,United Kingdom,55.3781,-3.436,feel sad miracle life saved turkeyearthquake dead body found
1626895736163176448,2023-02-18 10:45:44+00:00,0.0,0.0,India,20.5937,78.9629,life unpredictable scored th minute match winning goal found dead rubble le
1626893594400526337,2023-02-18 10:37:13+00:00,0.0,8.0,India,20.5937,78.9629,pakistan exposed shehbaz govt accused sending aid package received turkey flood
1626892723876765696,2023-02-18 10:33:46+00:00,0.0,0.0,United Kingdom,55.3781,-3.436,sad love healing affected relative lost turkeyearthquake syria earthquake
1626891084289970177,2023-02-18 10:27:15+00:00,5.0,55.0,India,20.5937,78.9629,lost home amp loved one syrian living turkey wait cross border towards idlib
1626891015322800128,2023-02-18 10:26:58+00:00,0.0,0.0,France,46.6034,1.8883,gerashchenko en naomi heartwarming turkeyearthquake
1626890653765599232,2023-02-18 10:25:32+00:00,0.0,5.0,India,20.5937,78.9629,rip christian turkeyearthquake
1626890589219487746,2023-02-18 10:25:17+00:00,0.0,0.0,India,20.5937,78.9629,turkey quake footballer christian atsu found dead rubble christianatsu turkeyearthquake vibesofindia
1626890073869352960,2023-02-18 10:23:14+00:00,1.0,0.0,United Kingdom,55.3781,-3.436,far died twin quake southern rkiye hope endures survivor emerge fro
1626887891883524098,2023-02-18 10:14:34+00:00,0.0,0.0,India,20.5937,78.9629,ghanaian football player christianatsu killed turkeyearthquake agent
1626887187622137863,2023-02-18 10:11:46+00:00,0.0,0.0,India,20.5937,78.9629,turkeyearthquake former chelsea forward christianatsu found dead day
1626885537989795841,2023-02-18 10:05:12+00:00,0.0,0.0,India,20.5937,78.9629,footballer christian atsu found dead turkey earthquake confirms agent christianastu turkeyearthquake
1626883497364451328,2023-02-18 09:57:06+00:00,0.0,2.0,India,20.5937,78.9629,christianatsu african footballer found dead turkeyearthquake rubble read
1626883348235980800,2023-02-18 09:56:30+00:00,0.0,0.0,Australia,-25.2744,133.7751,rohan connolly update turkeyearthquake
1626883087408971777,2023-02-18 09:55:28+00:00,1.0,1.0,India,20.5937,78.9629,people killed earthquake struck turkey syria toll expected
1626882060202696706,2023-02-18 09:51:23+00:00,0.0,1.0,South Africa,-30.5595,22.9375,ghana soccer star christian atsu found dead turkey earthquake agent turkeyearthquake ripchristianatsu
1626879559135297536,2023-02-18 09:41:27+00:00,0.0,0.0,India,20.5937,78.9629,ghanaian footballer christian atsu found dead building lived southern turkey l
1626876824327270400,2023-02-18 09:30:35+00:00,5.0,12.0,United Kingdom,55.3781,-3.436,sincere condolence family christian atsu nufc dear friend ghana tragic passing
1626873776112558081,2023-02-18 09:18:28+00:00,4.0,8.0,Turkey,38.9637,35.2433,three people including child rescued ruin collapsed building turkish city
1626873157905952768,2023-02-18 09:16:01+00:00,1.0,15.0,India,20.5937,78.9629,christian atsu agent confirmed found dead rubble building lived rest pea
1626872318118215682,2023-02-18 09:12:41+00:00,7.0,14.0,India,20.5937,78.9629,ghanaian footballer christian atsu found dead building lived southern turkey l
1626871010568949761,2023-02-18 09:07:29+00:00,1.0,0.0,South Africa,-30.5595,22.9375,atsu body found rubble turkey quake agent say ripatsu turkeyearthquake
1626870682117148677,2023-02-18 09:06:11+00:00,0.0,0.0,Germany,51.1657,10.4515,bbcnews christianatsu found dead turkeyearthquake agent
1626870476331941889,2023-02-18 09:05:22+00:00,2.0,3.0,South Africa,-30.5595,22.9375,ghana soccer star christian atsu found dead turkey earthquake agent turkeyearthquake ripchristianatsu
1626868145725243392,2023-02-18 08:56:06+00:00,0.0,0.0,India,20.5937,78.9629,atsu scheduled fly turkey hour earthquake hatayspor manager said opted stay
1626867639426461702,2023-02-18 08:54:05+00:00,0.0,0.0,Turkey,38.9637,35.2433,breaking people rescued wreckage th hour hatay turkeyearthquake
1626867263583420416,2023-02-18 08:52:36+00:00,3.0,2.0,India,20.5937,78.9629,christian atsu found dead building lived southern turkey christianatsu
1626866991528042496,2023-02-18 08:51:31+00:00,0.0,1.0,United Kingdom,55.3781,-3.436,deepest condolence go christian atsu family loved one pray god comfort grant pe
1626866557904093184,2023-02-18 08:49:47+00:00,0.0,0.0,Spain,40.4637,-3.7492,christian atsu found dead rubble devastating turkeyearthquake agent confirms chelseafc
1626865178452299776,2023-02-18 08:44:18+00:00,0.0,0.0,India,20.5937,78.9629,christian atsu found dead former chelsea newcastle footballer dy turkey earthquake christianatsu
1626862831638306816,2023-02-18 08:34:59+00:00,0.0,1.0,Turkey,38.9637,35.2433,breaking chairman chamber geological engineer alan regarding research earthquake zon
1626859069251403779,2023-02-18 08:20:02+00:00,0.0,0.0,India,20.5937,78.9629,rest peace christian atsu thought prayer go family difficult moment
1626859009591631872,2023-02-18 08:19:48+00:00,1.0,11.0,India,20.5937,78.9629,ghanaian footballer christianatsu found dead rubble home turkeyearthquake
1626856814670401537,2023-02-18 08:11:04+00:00,0.0,1.0,India,20.5937,78.9629,agent confirms heartbreaking news former chelsea star christian atsu found dead turkey earthquake rubble week
1626853435672006657,2023-02-18 07:57:39+00:00,0.0,2.0,India,20.5937,78.9629,extremely tragic news turkeyearthquake
1626851283289399297,2023-02-18 07:49:06+00:00,0.0,0.0,Australia,-25.2744,133.7751,mother syria quadruplet among earthquake rubble syriaearthquake turkeyearthquake
1626850519825408001,2023-02-18 07:46:04+00:00,1.0,1.0,India,20.5937,78.9629,know insurance company cover natural disaster like earthquake flood etc invest yo
1626846250489225216,2023-02-18 07:29:06+00:00,0.0,2.0,South Africa,-30.5595,22.9375,nothing fails like prayer rip christian atsu turkeyearthquake
1626844369746796545,2023-02-18 07:21:37+00:00,0.0,1.0,India,20.5937,78.9629,rescue team pulled three people alive collapsed building turkey february day ea
1626841403123965952,2023-02-18 07:09:50+00:00,1.0,2.0,India,20.5937,78.9629,netizens suggested cat may still traumatized turkeyearthquake
1626837055522107392,2023-02-18 06:52:33+00:00,2.0,12.0,United States,37.0902,-95.7129,sad murat uzun mehmet turkish agent ghanaian footballer christian atsu confirmed christian atsu
1626836971233345536,2023-02-18 06:52:13+00:00,0.0,1.0,India,20.5937,78.9629,earthquake survivor reunited family trapped flattened building hour bbc
1626832810827710464,2023-02-18 06:35:41+00:00,1.0,18.0,Germany,51.1657,10.4515,turkish rescue worker adopted cat pulled collapsed building turkeyearthquake deprem
1626830062959067137,2023-02-18 06:24:46+00:00,0.0,0.0,India,20.5937,78.9629,good gesture india meaindia giving humantarian aid syria earthquake even muslim country
1626825864888610819,2023-02-18 06:08:05+00:00,1.0,5.0,India,20.5937,78.9629,breaking good news alert man rescued alive hour earthquake turkey
1626825767270359040,2023-02-18 06:07:42+00:00,0.0,1.0,India,20.5937,78.9629,turkey syria earthquake person rescued hour death toll rise turkeyearthquake
1626824663593631745,2023-02-18 06:03:19+00:00,0.0,1.0,Canada,56.1304,-106.3468,please help turkeyearthquake syria earthquake humanity donation refugee unhcrcanada
1626822569721729025,2023-02-18 05:55:00+00:00,1.0,1.0,Turkey,38.9637,35.2433,know sickens people turkey syria died earthquake made fun
1626821130878345217,2023-02-18 05:49:17+00:00,0.0,4.0,India,20.5937,78.9629,turkish interior minister suleyman soylu updated death toll turkey bringing overall numbe
1626817287771783170,2023-02-18 05:34:00+00:00,1.0,2.0,Turkey,38.9637,35.2433,deny favor allah death cannot come allah written death older brother brought ou
1626809609821339655,2023-02-18 05:03:30+00:00,2.0,1.0,India,20.5937,78.9629,india busy helping turkeyearthquake victim pakistan busy watching ertugrulgazi ram ram turkey operationdost
1626799563775303686,2023-02-18 04:23:35+00:00,1.0,1.0,United States,37.0902,-95.7129,india ndrf team applauded airport local way back home adana turkey
1626799112195809281,2023-02-18 04:21:47+00:00,2.0,2.0,Turkey,38.9637,35.2433,still lot work still working safe spread tweet reach people ca
1626793202023038977,2023-02-18 03:58:18+00:00,0.0,1.0,India,20.5937,78.9629,pothole formed earthquake louse dried stream bed turkey turkey turkeynews
1626791059950022656,2023-02-18 03:49:47+00:00,0.0,0.0,India,20.5937,78.9629,turkey death toll rise earthquake turkeyearthquake
1626739589749547009,2023-02-18 00:25:16+00:00,0.0,1.0,United Kingdom,55.3781,-3.436,rosenberg dear paul people died country turkey earhquake desperate
1626734839570345988,2023-02-18 00:06:23+00:00,6.0,11.0,United States,37.0902,-95.7129,coffeeluv thank service thankful medical community turkey video h
1626728499808444416,2023-02-17 23:41:12+00:00,0.0,1.0,Turkey,38.9637,35.2433,breaking syrian affected earthquake turkey returning country refugee
1626724570118889474,2023-02-17 23:25:35+00:00,0.0,1.0,United States,37.0902,-95.7129,sc ie nt ol og exploiting actual volunteer work turkeyearthquake zone advertising themselv
1626719592251793409,2023-02-17 23:05:48+00:00,1.0,1.0,Turkey,38.9637,35.2433,breaking loss life earthquake rose prayersforturkey turkeyearthquake
1626715864430161920,2023-02-17 22:50:59+00:00,7.0,6.0,Australia,-25.2744,133.7751,help animal turkey please help support rescue effort find feed take care animal
1626704871763357696,2023-02-17 22:07:18+00:00,3.0,6.0,India,20.5937,78.9629,turkeyearthquake death toll crossed day turkiye quake prone country yet fo
1626704772161044483,2023-02-17 22:06:55+00:00,13.0,31.0,Turkey,38.9637,35.2433,situation railway infrastructure region affected earthquake turkey
1626696643356807168,2023-02-17 21:34:36+00:00,7.0,8.0,India,20.5937,78.9629,age month fought hour amp life congratulation little warrior inspiration
1626694509718536192,2023-02-17 21:26:08+00:00,0.0,2.0,India,20.5937,78.9629,turkey earthquake india ndrf personnel welcomed adana airpot turkey returned rescue
1626691954862960640,2023-02-17 21:15:59+00:00,6.0,6.0,United States,37.0902,-95.7129,auds happy randomactofkindessday world need kindness turkey need love support
1626691845861396498,2023-02-17 21:15:33+00:00,6.0,5.0,United States,37.0902,-95.7129,auds happy randomactofkindessday world need kindness turkey need love support
1626691750415814658,2023-02-17 21:15:10+00:00,6.0,6.0,United States,37.0902,-95.7129,auds happy randomactofkindessday world need kindness turkey need love support
1626691612989333504,2023-02-17 21:14:37+00:00,7.0,7.0,United States,37.0902,-95.7129,auds happy randomactofkindessday world need kindness turkey need love support
1626691508903596046,2023-02-17 21:14:12+00:00,9.0,13.0,United States,37.0902,-95.7129,szikoraeva happy randomactofkindessday world need kindness turkey need love support
1626691331669086215,2023-02-17 21:13:30+00:00,7.0,9.0,United States,37.0902,-95.7129,szikoraeva happy randomactofkindessday world need kindness turkey need love support
1626686925947150337,2023-02-17 20:56:00+00:00,1.0,3.0,Turkey,38.9637,35.2433,authority seize aid intended earthquake victim epicenter area relief effort organized loc
1626680775310712832,2023-02-17 20:31:33+00:00,5.0,17.0,United States,37.0902,-95.7129,turkish firefighter met goodness happens twitter thank elonmusk please
1626677897405554723,2023-02-17 20:20:07+00:00,8.0,13.0,United States,37.0902,-95.7129,aid sent pakistan turkey turned aid given turkey pakistan flood bhai
1626676506381410323,2023-02-17 20:14:35+00:00,9.0,25.0,United States,37.0902,-95.7129,republic pakistan turkeyearthquake
1626675667093049344,2023-02-17 20:11:15+00:00,0.0,2.0,Australia,-25.2744,133.7751,life indeed unpredictable pray turkey syria turkeyearthquake turkeysyriaearthquake
1626675151566692358,2023-02-17 20:09:12+00:00,7.0,6.0,United States,37.0902,-95.7129,szikoraeva happy randomactofkindessday world need kindness turkey need love support
1626675059191341059,2023-02-17 20:08:50+00:00,5.0,5.0,United States,37.0902,-95.7129,szikoraeva happy randomactofkindessday world need kindness turkey need love support
1626673352763924494,2023-02-17 20:02:04+00:00,8.0,8.0,United States,37.0902,-95.7129,szikoraeva happy randomactofkindessday world need kindness turkey need love support
1626669153129058305,2023-02-17 19:45:22+00:00,2.0,1.0,Canada,56.1304,-106.3468,portuguese rescuer save dog trapped house turkeyearthquake daily paw
1626664715144290328,2023-02-17 19:27:44+00:00,10.0,50.0,Turkey,38.9637,35.2433,hakan yasino lu new turkish miracle rescued alive evening hatay hour th
1626661104846790667,2023-02-17 19:13:23+00:00,10.0,12.0,United States,37.0902,-95.7129,cheriecyet happy randomactofkindessday world need kindness turkey need love support
1626660938236456961,2023-02-17 19:12:44+00:00,9.0,9.0,United States,37.0902,-95.7129,cheriecyet happy randomactofkindessday world need kindness turkey need love support
1626660775908499457,2023-02-17 19:12:05+00:00,9.0,13.0,United States,37.0902,-95.7129,cheriecyet happy randomactofkindessday world need kindness turkey need love support
1626647667672551436,2023-02-17 18:20:00+00:00,1.0,4.0,India,20.5937,78.9629,wreckage apartment block southern turkey touted earthquake proof become focal point
1626645446159654913,2023-02-17 18:11:10+00:00,15.0,64.0,United States,37.0902,-95.7129,news rohingya refugee donate blanket jacket turkey turkeyearthquake
1626644127034253312,2023-02-17 18:05:56+00:00,0.0,0.0,India,20.5937,78.9629,pakistan turkey relationship woh modiji woh turkeyearthquake turkeysyriaearthquake turkish
1626643153414459394,2023-02-17 18:02:03+00:00,51.0,215.0,Turkey,38.9637,35.2433,impressive tribute foreign rescuer including mexican dog proteo helped turkey
1626637387114872832,2023-02-17 17:39:09+00:00,20.0,332.0,India,20.5937,78.9629,may allah accept donation hyderabad turkeyearthquake
1626637316235345920,2023-02-17 17:38:52+00:00,10.0,46.0,India,20.5937,78.9629,second batch relief item left rkiye thank much hyderabad thank much india
1626636178140327938,2023-02-17 17:34:20+00:00,12.0,51.0,India,20.5937,78.9629,second batch relief item full love prayer hyderabad india turkeyearthquake
1626635457269202965,2023-02-17 17:31:29+00:00,10.0,9.0,United States,37.0902,-95.7129,carmen happy randomactofkindessday world need kindness turkey need love support
1626634447264022547,2023-02-17 17:27:28+00:00,1.0,1.0,Turkey,38.9637,35.2433,child protected supported going traumatic experience like earthquake spoke
1626632777977167898,2023-02-17 17:20:50+00:00,17.0,31.0,Turkey,38.9637,35.2433,politics turkish government rule delaying election due earthquake source erdo
1626631749340913664,2023-02-17 17:16:45+00:00,10.0,9.0,United States,37.0902,-95.7129,carmen happy randomactofkindessday world need kindness turkey need love support
1626631562899881984,2023-02-17 17:16:00+00:00,8.0,7.0,United States,37.0902,-95.7129,carmen happy randomactofkindessday world need kindness turkey need love support
1626630226221404160,2023-02-17 17:10:41+00:00,0.0,0.0,United States,37.0902,-95.7129,middleeasteye touched humility thx sharing heartwarming story wow affected
1626626028360679425,2023-02-17 16:54:01+00:00,0.0,0.0,Japan,36.2048,138.2529,hamidmirpak real video photoshop video guy also turkey turkeyearthquake
1626623793199296512,2023-02-17 16:45:08+00:00,0.0,0.0,United Kingdom,55.3781,-3.436,said many time cruelty towards dog animal brings bad omen turkeyearthquake yet soul
1626623482749669378,2023-02-17 16:43:54+00:00,3.0,21.0,India,20.5937,78.9629,stand stand champion champion stand proud service jai hind
1626619203238109186,2023-02-17 16:26:53+00:00,0.0,0.0,Canada,56.1304,-106.3468,earthquake rkiye left million people homeless dire need nourishment help
1626614659490156544,2023-02-17 16:08:50+00:00,0.0,19.0,India,20.5937,78.9629,mattooshashank india unsung hero time need turkeysyriaearthquake turkeyearthquake syriaearthquake
1626613601535422465,2023-02-17 16:04:38+00:00,7.0,7.0,United States,37.0902,-95.7129,mcruz happy randomactofkindessday world need kindness turkey need love support
1626613466889961473,2023-02-17 16:04:06+00:00,7.0,7.0,United States,37.0902,-95.7129,lovelilolita beautiful lolita true happy randomactofkindessday world need kindness
1626613153483182080,2023-02-17 16:02:51+00:00,7.0,8.0,United States,37.0902,-95.7129,mylady syl happy randomactofkindessday world need kindness turkey need love support
1626613004644106241,2023-02-17 16:02:15+00:00,7.0,9.0,United States,37.0902,-95.7129,mcruz happy randomactofkindessday world need kindness turkey need love support
1626612185177763840,2023-02-17 15:59:00+00:00,10.0,11.0,United States,37.0902,-95.7129,cy california happy randomactofkindessday world need kindness turkey need love support
1626611966931308544,2023-02-17 15:58:08+00:00,10.0,11.0,United States,37.0902,-95.7129,cy california happy randomactofkindessday world need kindness turkey need love support
1626611729261072385,2023-02-17 15:57:11+00:00,9.0,11.0,United States,37.0902,-95.7129,cry happy randomactofkindessday world need kindness turkey need love support
1626611428445794310,2023-02-17 15:56:00+00:00,2.0,2.0,Turkey,38.9637,35.2433,authority seize aid intended earthquake victim epicenter area relief effort organized loc
1626604581475196929,2023-02-17 15:28:47+00:00,0.0,4.0,India,20.5937,78.9629,india two ndrf team applauded airport local way back home adana turkey
1626601056263344131,2023-02-17 15:14:47+00:00,0.0,0.0,India,20.5937,78.9629,big fantastic news covered indian news channel india turkeyearthquake
1626598821731143680,2023-02-17 15:05:54+00:00,0.0,0.0,India,20.5937,78.9629,fifa allocates mln humanitarian aid turkey syria turkeyearthquake fifa
1626597628036407300,2023-02-17 15:01:09+00:00,1.0,3.0,India,20.5937,78.9629,welcome home brave member india ndrf team trusty canine companion rambo honey ret
1626595839610335233,2023-02-17 14:54:03+00:00,10.0,25.0,Turkey,38.9637,35.2433,earthquake survivor died today fire konya central turkey fire extinguished
1626595035390308359,2023-02-17 14:50:51+00:00,8.0,10.0,United States,37.0902,-95.7129,mcruz happy randomactofkindessday world need kindness turkey need love support
1626594531771838465,2023-02-17 14:48:51+00:00,7.0,7.0,United States,37.0902,-95.7129,morganosilvia happy randomactofkindessday world need kindness turkey need love support
1626594359469817859,2023-02-17 14:48:10+00:00,9.0,8.0,United States,37.0902,-95.7129,morganosilvia happy randomactofkindessday world need kindness turkey need love support
1626594192763011077,2023-02-17 14:47:30+00:00,8.0,9.0,United States,37.0902,-95.7129,marisanti happy randomactofkindessday world need kindness turkey need love support
